vaca,estado,estado_ginecol,patio,fecha_de_naci,lact_n,del,mastitis_lac_1,mastitis_lac_2,mastitis_lac_3,mastitis_lac_4,mastitis_lac_5,mastitis_lac_6,mastitis_lac_7,mastitis_lac_8,mastitis_lac_9
12623,ordeno,parto,4,3/5/2020,1,27,0,-1,-1,-1,-1,-1,-1,-1,-1
12624,ordeno,celo,5,3/5/2020,1,51,0,-1,-1,-1,-1,-1,-1,-1,-1
12625,ordeno,celo,6,3/5/2020,1,58,0,-1,-1,-1,-1,-1,-1,-1,-1
12627,ordeno,inseminacion,7,3/5/2020,1,91,0,-1,-1,-1,-1,-1,-1,-1,-1
12628,ordeno,inseminacion,5,3/5/2020,1,51,0,-1,-1,-1,-1,-1,-1,-1,-1
12629,ordeno,inseminacion,8,3/5/2020,1,94,0,-1,-1,-1,-1,-1,-1,-1,-1
12630,ordeno,inseminacion,30,3/6/2020,1,73,0,-1,-1,-1,-1,-1,-1,-1,-1
12631,ordeno,inseminacion,8,3/6/2020,1,95,0,-1,-1,-1,-1,-1,-1,-1,-1
12633,ordeno,prenez,9,3/6/2020,1,117,0,-1,-1,-1,-1,-1,-1,-1,-1
12634,ordeno,parto,5,3/6/2020,1,49,0,-1,-1,-1,-1,-1,-1,-1,-1
12636,ordeno,prenez,8,3/6/2020,1,102,0,-1,-1,-1,-1,-1,-1,-1,-1
12640,ordeno,inseminacion,7,3/7/2020,1,92,0,-1,-1,-1,-1,-1,-1,-1,-1
12641,ordeno,parto,2,3/7/2020,1,4,0,-1,-1,-1,-1,-1,-1,-1,-1
12643,ordeno,parto,2,3/7/2020,1,6,0,-1,-1,-1,-1,-1,-1,-1,-1
12644,ordeno,parto,4,3/7/2020,1,31,0,-1,-1,-1,-1,-1,-1,-1,-1
12645,ordeno,parto,6,3/8/2020,1,59,0,-1,-1,-1,-1,-1,-1,-1,-1
12646,ordeno,celo,5,3/8/2020,1,51,0,-1,-1,-1,-1,-1,-1,-1,-1
12647,ordeno,inseminacion,7,3/8/2020,1,78,0,-1,-1,-1,-1,-1,-1,-1,-1
12648,ordeno,inseminacion,7,3/8/2020,1,87,0,-1,-1,-1,-1,-1,-1,-1,-1
12649,ordeno,inseminacion,7,3/8/2020,1,84,0,-1,-1,-1,-1,-1,-1,-1,-1
12650,ordeno,parto,2,3/8/2020,1,15,0,-1,-1,-1,-1,-1,-1,-1,-1
12653,ordeno,inseminacion,6,3/9/2020,1,62,0,-1,-1,-1,-1,-1,-1,-1,-1
12654,ordeno,inseminacion,6,3/9/2020,1,59,0,-1,-1,-1,-1,-1,-1,-1,-1
12658,ordeno,prenez,10,3/10/2020,1,133,0,-1,-1,-1,-1,-1,-1,-1,-1
12659,ordeno,inseminacion,7,3/10/2020,1,79,0,-1,-1,-1,-1,-1,-1,-1,-1
12660,ordeno,parto,4,3/10/2020,1,24,0,-1,-1,-1,-1,-1,-1,-1,-1
12661,ordeno,inseminacion,6,3/10/2020,1,67,0,-1,-1,-1,-1,-1,-1,-1,-1
12662,ordeno,parto,2,3/10/2020,1,20,0,-1,-1,-1,-1,-1,-1,-1,-1
12665,ordeno,inseminacion,7,3/10/2020,1,83,0,-1,-1,-1,-1,-1,-1,-1,-1
12666,ordeno,parto,4,3/10/2020,1,28,0,-1,-1,-1,-1,-1,-1,-1,-1
12667,ordeno,parto,2,3/11/2020,1,17,0,-1,-1,-1,-1,-1,-1,-1,-1
12668,ordeno,inseminacion,6,3/11/2020,1,66,0,-1,-1,-1,-1,-1,-1,-1,-1
12669,ordeno,celo,5,3/11/2020,1,55,0,-1,-1,-1,-1,-1,-1,-1,-1
12671,ordeno,inseminacion,6,3/11/2020,1,62,0,-1,-1,-1,-1,-1,-1,-1,-1
12673,ordeno,parto,6,3/11/2020,1,59,0,-1,-1,-1,-1,-1,-1,-1,-1
12674,ordeno,inseminacion,7,3/11/2020,1,75,0,-1,-1,-1,-1,-1,-1,-1,-1
12675,ordeno,prenez,8,3/11/2020,1,104,0,-1,-1,-1,-1,-1,-1,-1,-1
12678,ordeno,parto,4,3/12/2020,1,25,0,-1,-1,-1,-1,-1,-1,-1,-1
12679,ordeno,inseminacion,7,3/12/2020,1,92,0,-1,-1,-1,-1,-1,-1,-1,-1
12680,ordeno,parto,2,3/12/2020,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1
12681,ordeno,parto,4,3/13/2020,1,21,0,-1,-1,-1,-1,-1,-1,-1,-1
12684,ordeno,prenez,8,3/13/2020,1,106,0,-1,-1,-1,-1,-1,-1,-1,-1
12686,ordeno,inseminacion,7,3/14/2020,1,83,0,-1,-1,-1,-1,-1,-1,-1,-1
12688,ordeno,prenez,8,3/14/2020,1,102,0,-1,-1,-1,-1,-1,-1,-1,-1
12689,ordeno,parto,2,3/14/2020,1,16,0,-1,-1,-1,-1,-1,-1,-1,-1
12690,ordeno,inseminacion,7,3/14/2020,1,93,0,-1,-1,-1,-1,-1,-1,-1,-1
12691,ordeno,parto,4,3/14/2020,1,29,0,-1,-1,-1,-1,-1,-1,-1,-1
12693,ordeno,inseminacion,5,3/14/2020,1,53,0,-1,-1,-1,-1,-1,-1,-1,-1
12694,ordeno,parto,2,3/14/2020,1,11,0,-1,-1,-1,-1,-1,-1,-1,-1
12695,ordeno,parto,2,3/14/2020,1,13,0,-1,-1,-1,-1,-1,-1,-1,-1
12696,ordeno,parto,6,3/14/2020,1,67,0,-1,-1,-1,-1,-1,-1,-1,-1
12699,ordeno,parto,2,3/15/2020,1,8,0,-1,-1,-1,-1,-1,-1,-1,-1
12700,ordeno,celo,6,3/15/2020,1,61,0,-1,-1,-1,-1,-1,-1,-1,-1
12702,ordeno,inseminacion,7,3/16/2020,1,83,0,-1,-1,-1,-1,-1,-1,-1,-1
12703,ordeno,parto,5,3/16/2020,1,54,0,-1,-1,-1,-1,-1,-1,-1,-1
12704,ordeno,inseminacion,6,3/16/2020,1,60,0,-1,-1,-1,-1,-1,-1,-1,-1
12705,ordeno,inseminacion,5,3/16/2020,1,54,0,-1,-1,-1,-1,-1,-1,-1,-1
12707,ordeno,inseminacion,6,3/16/2020,1,62,0,-1,-1,-1,-1,-1,-1,-1,-1
12710,ordeno,parto,2,3/17/2020,1,6,0,-1,-1,-1,-1,-1,-1,-1,-1
12713,ordeno,celo,5,3/18/2020,1,55,0,-1,-1,-1,-1,-1,-1,-1,-1
12714,ordeno,parto,5,3/18/2020,1,51,0,-1,-1,-1,-1,-1,-1,-1,-1
12715,ordeno,inseminacion,6,3/18/2020,1,67,0,-1,-1,-1,-1,-1,-1,-1,-1
12718,ordeno,parto,2,3/18/2020,1,17,0,-1,-1,-1,-1,-1,-1,-1,-1
12720,ordeno,parto,6,3/19/2020,1,60,0,-1,-1,-1,-1,-1,-1,-1,-1
12722,ordeno,inseminacion,7,3/19/2020,1,80,0,-1,-1,-1,-1,-1,-1,-1,-1
12724,ordeno,inseminacion,8,3/19/2020,1,102,0,-1,-1,-1,-1,-1,-1,-1,-1
12725,ordeno,inseminacion,6,3/19/2020,1,59,0,-1,-1,-1,-1,-1,-1,-1,-1
12728,ordeno,inseminacion,7,3/20/2020,1,75,0,-1,-1,-1,-1,-1,-1,-1,-1
12729,ordeno,parto,2,3/21/2020,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1
12730,ordeno,inseminacion,6,3/21/2020,1,65,0,-1,-1,-1,-1,-1,-1,-1,-1
12732,ordeno,celo,30,3/21/2020,1,63,0,-1,-1,-1,-1,-1,-1,-1,-1
12733,ordeno,prenez,8,3/22/2020,1,101,0,-1,-1,-1,-1,-1,-1,-1,-1
12734,ordeno,celo,6,3/22/2020,1,59,0,-1,-1,-1,-1,-1,-1,-1,-1
12736,ordeno,parto,4,3/22/2020,1,21,0,-1,-1,-1,-1,-1,-1,-1,-1
12737,ordeno,parto,2,3/22/2020,1,16,0,-1,-1,-1,-1,-1,-1,-1,-1
12738,ordeno,celo,4,3/22/2020,1,23,0,-1,-1,-1,-1,-1,-1,-1,-1
12739,ordeno,inseminacion,6,3/22/2020,1,72,0,-1,-1,-1,-1,-1,-1,-1,-1
12740,ordeno,parto,2,3/23/2020,1,4,0,-1,-1,-1,-1,-1,-1,-1,-1
12742,ordeno,celo,5,3/24/2020,1,47,0,-1,-1,-1,-1,-1,-1,-1,-1
12744,ordeno,celo,6,3/25/2020,1,57,0,-1,-1,-1,-1,-1,-1,-1,-1
12746,ordeno,inseminacion,7,3/25/2020,1,73,0,-1,-1,-1,-1,-1,-1,-1,-1
12748,ordeno,inseminacion,3,3/26/2020,1,70,1,-1,-1,-1,-1,-1,-1,-1,-1
12750,ordeno,prenez,8,3/28/2020,1,101,0,-1,-1,-1,-1,-1,-1,-1,-1
12751,ordeno,parto,4,3/28/2020,1,23,0,-1,-1,-1,-1,-1,-1,-1,-1
12752,ordeno,inseminacion,6,3/28/2020,1,67,0,-1,-1,-1,-1,-1,-1,-1,-1
12753,ordeno,inseminacion,7,3/29/2020,1,77,0,-1,-1,-1,-1,-1,-1,-1,-1
12754,ordeno,inseminacion,5,3/29/2020,1,47,0,-1,-1,-1,-1,-1,-1,-1,-1
12755,ordeno,parto,2,3/29/2020,1,3,0,-1,-1,-1,-1,-1,-1,-1,-1
12756,ordeno,celo,5,3/30/2020,1,39,0,-1,-1,-1,-1,-1,-1,-1,-1
12758,ordeno,parto,6,3/30/2020,1,58,0,-1,-1,-1,-1,-1,-1,-1,-1
12764,ordeno,inseminacion,6,3/31/2020,1,69,0,-1,-1,-1,-1,-1,-1,-1,-1
12768,ordeno,celo,5,4/1/2020,1,36,0,-1,-1,-1,-1,-1,-1,-1,-1
12769,ordeno,prenez,8,4/1/2020,1,104,0,-1,-1,-1,-1,-1,-1,-1,-1
12771,ordeno,inseminacion,8,4/2/2020,1,105,2,-1,-1,-1,-1,-1,-1,-1,-1
12773,ordeno,parto,6,4/2/2020,1,67,0,-1,-1,-1,-1,-1,-1,-1,-1
12774,ordeno,parto,5,4/2/2020,1,34,0,-1,-1,-1,-1,-1,-1,-1,-1
12775,ordeno,inseminacion,6,4/3/2020,1,68,0,-1,-1,-1,-1,-1,-1,-1,-1
12779,ordeno,inseminacion,6,4/4/2020,1,62,0,-1,-1,-1,-1,-1,-1,-1,-1
12780,ordeno,prenez,8,4/4/2020,1,102,0,-1,-1,-1,-1,-1,-1,-1,-1
12781,ordeno,parto,4,4/4/2020,1,26,0,-1,-1,-1,-1,-1,-1,-1,-1
12782,ordeno,parto,4,4/4/2020,1,31,0,-1,-1,-1,-1,-1,-1,-1,-1
12784,ordeno,celo,6,4/4/2020,1,55,0,-1,-1,-1,-1,-1,-1,-1,-1
12787,ordeno,parto,5,4/4/2020,1,32,0,-1,-1,-1,-1,-1,-1,-1,-1
12791,ordeno,inseminacion,6,4/5/2020,1,61,0,-1,-1,-1,-1,-1,-1,-1,-1
12793,ordeno,parto,2,4/6/2020,1,12,0,-1,-1,-1,-1,-1,-1,-1,-1
12795,ordeno,celo,5,4/7/2020,1,43,0,-1,-1,-1,-1,-1,-1,-1,-1
12796,ordeno,parto,2,4/7/2020,1,19,0,-1,-1,-1,-1,-1,-1,-1,-1
12797,ordeno,pd-inseminacion,8,4/7/2020,1,113,0,-1,-1,-1,-1,-1,-1,-1,-1
12798,ordeno,inseminacion,6,4/7/2020,1,69,0,-1,-1,-1,-1,-1,-1,-1,-1
12800,ordeno,parto,4,4/8/2020,1,21,0,-1,-1,-1,-1,-1,-1,-1,-1
12801,ordeno,inseminacion,7,4/8/2020,1,79,0,-1,-1,-1,-1,-1,-1,-1,-1
12802,ordeno,inseminacion,6,4/8/2020,1,62,0,-1,-1,-1,-1,-1,-1,-1,-1
12803,ordeno,inseminacion,6,4/9/2020,1,72,0,-1,-1,-1,-1,-1,-1,-1,-1
12809,ordeno,parto,5,4/10/2020,1,52,0,-1,-1,-1,-1,-1,-1,-1,-1
12810,ordeno,parto,2,4/10/2020,1,15,0,-1,-1,-1,-1,-1,-1,-1,-1
12812,ordeno,inseminacion,6,4/10/2020,1,63,0,-1,-1,-1,-1,-1,-1,-1,-1
12813,ordeno,parto,5,4/10/2020,1,53,0,-1,-1,-1,-1,-1,-1,-1,-1
12815,ordeno,inseminacion,6,4/10/2020,1,66,0,-1,-1,-1,-1,-1,-1,-1,-1
12817,ordeno,parto,2,4/12/2020,1,18,0,-1,-1,-1,-1,-1,-1,-1,-1
12819,ordeno,parto,5,4/12/2020,1,39,0,-1,-1,-1,-1,-1,-1,-1,-1
12821,ordeno,inseminacion,7,4/12/2020,1,76,0,-1,-1,-1,-1,-1,-1,-1,-1
12824,ordeno,inseminacion,5,4/13/2020,1,51,1,-1,-1,-1,-1,-1,-1,-1,-1
12825,ordeno,celo,6,4/13/2020,1,58,0,-1,-1,-1,-1,-1,-1,-1,-1
12832,ordeno,parto,2,4/13/2020,1,11,0,-1,-1,-1,-1,-1,-1,-1,-1
12833,ordeno,celo,5,4/14/2020,1,42,0,-1,-1,-1,-1,-1,-1,-1,-1
12834,ordeno,inseminacion,7,4/14/2020,1,77,0,-1,-1,-1,-1,-1,-1,-1,-1
12837,ordeno,parto,6,4/15/2020,1,69,0,-1,-1,-1,-1,-1,-1,-1,-1
12840,ordeno,parto,2,4/15/2020,1,14,0,-1,-1,-1,-1,-1,-1,-1,-1
12841,ordeno,celo,4,4/16/2020,1,30,0,-1,-1,-1,-1,-1,-1,-1,-1
12842,ordeno,parto,4,4/16/2020,1,28,0,-1,-1,-1,-1,-1,-1,-1,-1
12844,ordeno,parto,4,4/16/2020,1,30,0,-1,-1,-1,-1,-1,-1,-1,-1
12849,ordeno,inseminacion,6,4/17/2020,1,59,0,-1,-1,-1,-1,-1,-1,-1,-1
12850,ordeno,inseminacion,6,4/17/2020,1,61,0,-1,-1,-1,-1,-1,-1,-1,-1
12853,ordeno,inseminacion,7,4/17/2020,1,83,0,-1,-1,-1,-1,-1,-1,-1,-1
12854,ordeno,inseminacion,7,4/17/2020,1,79,0,-1,-1,-1,-1,-1,-1,-1,-1
12857,ordeno,parto,5,4/18/2020,1,49,0,-1,-1,-1,-1,-1,-1,-1,-1
12860,ordeno,parto,2,4/19/2020,1,5,0,-1,-1,-1,-1,-1,-1,-1,-1
12861,ordeno,inseminacion,6,4/19/2020,1,72,0,-1,-1,-1,-1,-1,-1,-1,-1
12863,ordeno,prenez,8,4/19/2020,1,98,0,-1,-1,-1,-1,-1,-1,-1,-1
12865,ordeno,parto,2,4/19/2020,1,10,0,-1,-1,-1,-1,-1,-1,-1,-1
12870,ordeno,parto,2,4/21/2020,1,3,0,-1,-1,-1,-1,-1,-1,-1,-1
12871,ordeno,parto,2,4/21/2020,1,8,0,-1,-1,-1,-1,-1,-1,-1,-1
12872,ordeno,parto,5,4/21/2020,1,37,0,-1,-1,-1,-1,-1,-1,-1,-1
12874,ordeno,parto,5,4/21/2020,1,49,0,-1,-1,-1,-1,-1,-1,-1,-1
12880,ordeno,parto,4,4/23/2020,1,25,0,-1,-1,-1,-1,-1,-1,-1,-1
12882,ordeno,parto,4,4/23/2020,1,24,0,-1,-1,-1,-1,-1,-1,-1,-1
12883,ordeno,parto,2,4/23/2020,1,17,0,-1,-1,-1,-1,-1,-1,-1,-1
12886,ordeno,inseminacion,7,4/23/2020,1,73,0,-1,-1,-1,-1,-1,-1,-1,-1
12887,ordeno,parto,2,4/24/2020,1,12,0,-1,-1,-1,-1,-1,-1,-1,-1
12889,ordeno,celo,5,4/25/2020,1,45,0,-1,-1,-1,-1,-1,-1,-1,-1
12893,ordeno,inseminacion,6,4/26/2020,1,68,0,-1,-1,-1,-1,-1,-1,-1,-1
12894,ordeno,parto,5,4/26/2020,1,32,0,-1,-1,-1,-1,-1,-1,-1,-1
12895,ordeno,inseminacion,7,4/26/2020,1,76,0,-1,-1,-1,-1,-1,-1,-1,-1
12899,ordeno,parto,2,4/26/2020,1,10,0,-1,-1,-1,-1,-1,-1,-1,-1
12900,ordeno,parto,2,4/26/2020,1,18,0,-1,-1,-1,-1,-1,-1,-1,-1
12902,ordeno,parto,5,4/27/2020,1,31,0,-1,-1,-1,-1,-1,-1,-1,-1
12903,ordeno,parto,6,4/27/2020,1,57,0,-1,-1,-1,-1,-1,-1,-1,-1
12906,ordeno,inseminacion,7,4/27/2020,1,82,0,-1,-1,-1,-1,-1,-1,-1,-1
12911,ordeno,parto,4,4/27/2020,1,24,0,-1,-1,-1,-1,-1,-1,-1,-1
12913,ordeno,parto,2,4/28/2020,1,6,0,-1,-1,-1,-1,-1,-1,-1,-1
12917,ordeno,parto,2,4/29/2020,1,20,0,-1,-1,-1,-1,-1,-1,-1,-1
12918,ordeno,parto,5,4/29/2020,1,53,0,-1,-1,-1,-1,-1,-1,-1,-1
12922,ordeno,parto,2,4/30/2020,1,5,0,-1,-1,-1,-1,-1,-1,-1,-1
12924,ordeno,inseminacion,7,4/30/2020,1,80,0,-1,-1,-1,-1,-1,-1,-1,-1
12932,ordeno,parto,2,5/3/2020,1,20,0,-1,-1,-1,-1,-1,-1,-1,-1
12936,ordeno,parto,4,5/5/2020,1,28,0,-1,-1,-1,-1,-1,-1,-1,-1
12937,ordeno,parto,2,5/6/2020,1,8,0,-1,-1,-1,-1,-1,-1,-1,-1
12938,ordeno,parto,5,5/7/2020,1,53,0,-1,-1,-1,-1,-1,-1,-1,-1
12946,ordeno,parto,2,5/8/2020,1,8,0,-1,-1,-1,-1,-1,-1,-1,-1
12950,ordeno,parto,4,5/9/2020,1,22,0,-1,-1,-1,-1,-1,-1,-1,-1
12951,ordeno,parto,2,5/10/2020,1,10,0,-1,-1,-1,-1,-1,-1,-1,-1
12952,ordeno,parto,5,5/10/2020,1,31,0,-1,-1,-1,-1,-1,-1,-1,-1
12962,ordeno,celo,5,5/12/2020,1,52,0,-1,-1,-1,-1,-1,-1,-1,-1
12963,ordeno,parto,4,5/12/2020,1,22,0,-1,-1,-1,-1,-1,-1,-1,-1
12964,ordeno,celo,5,5/12/2020,1,36,0,-1,-1,-1,-1,-1,-1,-1,-1
12967,ordeno,parto,4,5/13/2020,1,21,0,-1,-1,-1,-1,-1,-1,-1,-1
12968,ordeno,parto,4,5/13/2020,1,30,0,-1,-1,-1,-1,-1,-1,-1,-1
12969,ordeno,parto,2,5/13/2020,1,14,0,-1,-1,-1,-1,-1,-1,-1,-1
12971,ordeno,parto,4,5/14/2020,1,21,0,-1,-1,-1,-1,-1,-1,-1,-1
12972,ordeno,parto,5,5/15/2020,1,44,0,-1,-1,-1,-1,-1,-1,-1,-1
12974,ordeno,parto,4,5/15/2020,1,26,0,-1,-1,-1,-1,-1,-1,-1,-1
12979,ordeno,celo,5,5/15/2020,1,31,0,-1,-1,-1,-1,-1,-1,-1,-1
12982,ordeno,parto,2,5/16/2020,1,10,0,-1,-1,-1,-1,-1,-1,-1,-1
12992,ordeno,parto,2,5/20/2020,1,17,0,-1,-1,-1,-1,-1,-1,-1,-1
12994,ordeno,parto,2,5/20/2020,1,4,0,-1,-1,-1,-1,-1,-1,-1,-1
13005,ordeno,parto,2,5/24/2020,1,6,0,-1,-1,-1,-1,-1,-1,-1,-1
13010,ordeno,parto,2,5/26/2020,1,19,0,-1,-1,-1,-1,-1,-1,-1,-1
13013,ordeno,celo,5,5/26/2020,1,37,0,-1,-1,-1,-1,-1,-1,-1,-1
13014,ordeno,parto,2,5/26/2020,1,20,0,-1,-1,-1,-1,-1,-1,-1,-1
13015,ordeno,celo,5,5/27/2020,1,38,0,-1,-1,-1,-1,-1,-1,-1,-1
13026,ordeno,celo,5,5/29/2020,1,48,1,-1,-1,-1,-1,-1,-1,-1,-1
13033,ordeno,parto,2,5/30/2020,1,6,0,-1,-1,-1,-1,-1,-1,-1,-1
13036,ordeno,inseminacion,18,10/29/2011,8,112,0,0,0,0,0,0,0,0,-1
13038,ordeno,parto,5,5/31/2020,1,44,0,-1,-1,-1,-1,-1,-1,-1,-1
13039,ordeno,parto,5,5/31/2020,1,37,0,-1,-1,-1,-1,-1,-1,-1,-1
13043,ordeno,parto,2,6/1/2020,1,13,0,-1,-1,-1,-1,-1,-1,-1,-1
13046,ordeno,parto,4,6/2/2020,1,29,0,-1,-1,-1,-1,-1,-1,-1,-1
13054,ordeno,parto,5,6/3/2020,1,36,0,-1,-1,-1,-1,-1,-1,-1,-1
13055,ordeno,celo,5,6/3/2020,1,45,0,-1,-1,-1,-1,-1,-1,-1,-1
13057,ordeno,parto,4,6/4/2020,1,21,0,-1,-1,-1,-1,-1,-1,-1,-1
13058,ordeno,parto,2,6/4/2020,1,16,0,-1,-1,-1,-1,-1,-1,-1,-1
13059,ordeno,parto,4,6/4/2020,1,30,0,-1,-1,-1,-1,-1,-1,-1,-1
13070,ordeno,parto,2,6/7/2020,1,15,0,-1,-1,-1,-1,-1,-1,-1,-1
13084,ordeno,parto,5,6/12/2020,1,34,0,-1,-1,-1,-1,-1,-1,-1,-1
13091,ordeno,parto,2,6/13/2020,1,18,0,-1,-1,-1,-1,-1,-1,-1,-1
13093,ordeno,parto,2,6/14/2020,1,5,0,-1,-1,-1,-1,-1,-1,-1,-1
13104,ordeno,inseminacion,5,6/16/2020,1,54,0,-1,-1,-1,-1,-1,-1,-1,-1
13105,ordeno,celo,4,6/16/2020,1,24,0,-1,-1,-1,-1,-1,-1,-1,-1
13106,ordeno,parto,2,6/16/2020,1,6,0,-1,-1,-1,-1,-1,-1,-1,-1
13111,ordeno,celo,5,6/17/2020,1,34,0,-1,-1,-1,-1,-1,-1,-1,-1
13115,ordeno,parto,5,6/18/2020,1,45,0,-1,-1,-1,-1,-1,-1,-1,-1
13117,ordeno,inseminacion,5,6/19/2020,1,52,0,-1,-1,-1,-1,-1,-1,-1,-1
13119,ordeno,parto,2,6/20/2020,1,10,0,-1,-1,-1,-1,-1,-1,-1,-1
13124,ordeno,celo,4,6/21/2020,1,29,0,-1,-1,-1,-1,-1,-1,-1,-1
13125,ordeno,parto,2,6/21/2020,1,6,0,-1,-1,-1,-1,-1,-1,-1,-1
13131,ordeno,celo,5,6/23/2020,1,41,0,-1,-1,-1,-1,-1,-1,-1,-1
13136,ordeno,parto,2,6/24/2020,1,20,0,-1,-1,-1,-1,-1,-1,-1,-1
13147,ordeno,parto,2,6/28/2020,1,11,0,-1,-1,-1,-1,-1,-1,-1,-1
13149,ordeno,parto,5,6/28/2020,1,48,0,-1,-1,-1,-1,-1,-1,-1,-1
13153,ordeno,parto,4,6/30/2020,1,24,0,-1,-1,-1,-1,-1,-1,-1,-1
13154,ordeno,parto,2,6/30/2020,1,16,0,-1,-1,-1,-1,-1,-1,-1,-1
13195,ordeno,parto,4,7/10/2020,1,25,0,-1,-1,-1,-1,-1,-1,-1,-1
13196,ordeno,parto,4,7/11/2020,1,29,0,-1,-1,-1,-1,-1,-1,-1,-1
13207,ordeno,parto,2,7/16/2020,1,5,0,-1,-1,-1,-1,-1,-1,-1,-1
13246,ordeno,parto,4,7/28/2020,1,27,0,-1,-1,-1,-1,-1,-1,-1,-1
13286,ordeno,parto,2,8/4/2020,1,9,0,-1,-1,-1,-1,-1,-1,-1,-1
13292,ordeno,celo,5,8/7/2020,1,36,0,-1,-1,-1,-1,-1,-1,-1,-1
13406,ordeno,prenez,29,2/3/2012,8,235,0,1,0,0,0,1,0,3,-1
13639,ordeno,inseminacion,20,6/1/2012,8,55,0,0,1,0,0,0,0,0,-1
14302,ordeno,prenez,27,11/2/2012,6,328,0,0,0,0,0,0,-1,-1,-1
14548,ordeno,prenez,14,12/22/2012,7,197,0,0,1,0,0,0,0,-1,-1
14598,ordeno,celo,18,1/2/2013,8,106,0,0,0,1,0,0,0,0,-1
14661,ordeno,pd-inseminacion,15,1/19/2013,7,178,0,0,0,0,2,1,0,-1,-1
14670,ordeno,inseminacion,24,1/21/2013,6,245,0,0,2,0,0,0,-1,-1,-1
14701,ordeno,inseminacion,29,1/31/2013,8,194,0,0,1,0,1,2,0,0,-1
15009,ordeno,prenez,13,1/1/2016,4,252,0,1,0,0,-1,-1,-1,-1,-1
15012,ordeno,prenez,27,1/1/2016,4,306,0,0,0,0,-1,-1,-1,-1,-1
15054,ordeno,inseminacion,15,3/15/2018,3,183,0,1,2,-1,-1,-1,-1,-1,-1
15056,ordeno,prenez,29,3/2/2018,3,227,0,1,0,-1,-1,-1,-1,-1,-1
15062,ordeno,prenez,13,3/1/2018,2,266,0,1,-1,-1,-1,-1,-1,-1,-1
15068,ordeno,inseminacion,14,3/11/2018,3,187,1,0,0,-1,-1,-1,-1,-1,-1
15069,ordeno,prenez,29,3/9/2018,3,254,0,0,0,-1,-1,-1,-1,-1,-1
15071,ordeno,prenez,14,3/12/2018,3,204,0,0,1,-1,-1,-1,-1,-1,-1
15074,ordeno,prenez,15,2/8/2018,3,162,0,1,0,-1,-1,-1,-1,-1,-1
15075,ordeno,parto,20,2/8/2018,3,47,0,0,0,-1,-1,-1,-1,-1,-1
15076,ordeno,prenez,17,3/11/2018,3,152,0,2,0,-1,-1,-1,-1,-1,-1
15085,ordeno,celo,17,9/28/2017,3,136,0,0,0,-1,-1,-1,-1,-1,-1
15088,ordeno,inseminacion,14,11/7/2017,3,187,0,2,2,-1,-1,-1,-1,-1,-1
15089,ordeno,inseminacion,25,11/6/2017,3,224,0,0,1,-1,-1,-1,-1,-1,-1
20002,ordeno,prenez,25,11/10/2018,2,220,0,0,-1,-1,-1,-1,-1,-1,-1
20003,ordeno,prenez,25,12/7/2018,2,222,0,0,-1,-1,-1,-1,-1,-1,-1
20007,ordeno,prenez,15,11/26/2018,2,178,0,0,-1,-1,-1,-1,-1,-1,-1
20009,seca,prenez,86,10/30/2018,1,543,0,-1,-1,-1,-1,-1,-1,-1,-1
20010,ordeno,prenez,24,11/18/2018,2,236,0,0,-1,-1,-1,-1,-1,-1,-1
20011,ordeno,inseminacion,20,11/16/2018,2,48,0,0,-1,-1,-1,-1,-1,-1,-1
20012,ordeno,prenez,14,12/14/2018,2,189,0,0,-1,-1,-1,-1,-1,-1,-1
20013,ordeno,prenez,15,11/30/2018,2,157,0,1,-1,-1,-1,-1,-1,-1,-1
20014,ordeno,prenez,13,11/14/2018,2,248,0,0,-1,-1,-1,-1,-1,-1,-1
20016,ordeno,prenez,29,12/1/2018,2,231,0,0,-1,-1,-1,-1,-1,-1,-1
20017,ordeno,prenez,25,11/15/2018,2,226,0,0,-1,-1,-1,-1,-1,-1,-1
20022,ordeno,prenez,23,12/1/2018,2,215,0,1,-1,-1,-1,-1,-1,-1,-1
20023,ordeno,prenez,23,11/26/2018,2,204,0,0,-1,-1,-1,-1,-1,-1,-1
20024,ordeno,prenez,14,12/14/2018,2,200,0,0,-1,-1,-1,-1,-1,-1,-1
20026,ordeno,prenez,25,11/8/2018,2,226,0,0,-1,-1,-1,-1,-1,-1,-1
20027,ordeno,celo,19,10/26/2018,2,83,0,0,-1,-1,-1,-1,-1,-1,-1
20028,ordeno,prenez,24,11/9/2018,2,236,0,0,-1,-1,-1,-1,-1,-1,-1
20029,ordeno,prenez,15,12/15/2018,2,159,2,0,-1,-1,-1,-1,-1,-1,-1
20031,ordeno,inseminacion,25,12/15/2018,2,229,0,0,-1,-1,-1,-1,-1,-1,-1
20033,ordeno,prenez,15,12/5/2018,2,219,0,1,-1,-1,-1,-1,-1,-1,-1
20037,ordeno,prenez,14,12/17/2018,2,192,0,0,-1,-1,-1,-1,-1,-1,-1
20039,ordeno,prenez,25,11/3/2018,2,235,0,0,-1,-1,-1,-1,-1,-1,-1
20044,ordeno,prenez,15,1/7/2019,2,164,0,0,-1,-1,-1,-1,-1,-1,-1
20046,ordeno,prenez,25,12/3/2018,2,230,0,0,-1,-1,-1,-1,-1,-1,-1
20048,ordeno,celo,20,10/14/2018,2,51,0,0,-1,-1,-1,-1,-1,-1,-1
