,id,lactation_1,lactation_2,lactation_3,total_production_1,total_production_2,total_production_3,milk_days_1,milk_days_2,milk_days_3,mastitis_lac_1,mastitis_lac_2,mastitis_lac_3,inseminacion_lac_1,inseminacion_lac_2,inseminacion_lac_3,abortos_Lac_1,abortos_lac_2,abortos_lac_3,production_ok
2046,9880,1,1,0,12307,3850,0,474,78,0,1,0,-1,6,1,-1,1,0,-1,0
2047,9881,1,1,0,9882,7047,0,368,184,0,0,0,-1,3,1,-1,0,0,-1,0
2048,9882,1,1,0,8086,10204,0,269,273,0,0,1,-1,1,6,-1,0,0,-1,0
2049,9884,1,1,0,10012,3948,0,465,82,0,0,0,-1,5,1,-1,0,0,-1,0
2050,9885,1,1,0,7669,9827,0,290,264,0,0,0,-1,1,3,-1,0,0,-1,0
2051,9886,1,1,0,7344,9281,0,269,277,0,0,0,-1,1,3,-1,0,0,-1,0
2052,9887,1,1,0,7888,11290,0,275,276,0,0,0,-1,1,2,-1,0,0,-1,0
2053,9888,1,1,0,7955,8261,0,262,203,0,0,0,-1,1,2,-1,0,0,-1,0
2054,9889,1,1,0,7778,4575,0,344,203,0,0,0,-1,3,1,-1,0,0,-1,0
2055,9892,1,1,0,10343,8954,0,322,223,0,0,1,-1,2,1,-1,0,0,-1,0
2056,9893,1,1,0,8855,6564,0,312,153,0,0,0,-1,2,5,-1,0,0,-1,0
2057,9895,1,1,0,8548,11385,0,279,263,0,0,0,-1,2,5,-1,0,0,-1,0
2058,9896,1,1,0,11593,8113,0,370,168,0,0,0,-1,3,1,-1,0,0,-1,0
2059,9897,1,1,0,6972,10076,0,279,267,0,0,0,-1,1,4,-1,0,0,-1,0
2060,9898,1,1,0,8248,10006,0,286,254,0,0,0,-1,1,3,-1,0,1,-1,0
2061,9899,1,1,0,8270,10984,0,264,276,0,0,1,-1,1,4,-1,0,0,-1,0
2062,9900,1,1,0,9302,9920,0,292,260,0,0,1,-1,1,1,-1,0,0,-1,0
2063,9903,1,1,0,12347,7185,0,407,139,0,0,0,-1,4,2,-1,0,0,-1,0
2064,9906,1,1,0,6642,9408,0,303,233,0,0,0,-1,1,1,-1,0,0,-1,0
2065,9908,1,1,0,8727,10256,0,294,244,0,0,0,-1,2,4,-1,0,0,-1,0
2066,9909,1,1,0,7418,8370,0,306,228,0,0,0,-1,2,1,-1,0,0,-1,0
2067,9912,1,1,0,7972,2246,0,285,56,0,0,0,-1,2,1,-1,0,0,-1,0
2068,9913,1,1,0,9310,8107,0,318,218,0,0,0,-1,3,4,-1,0,0,-1,0
2069,9914,1,1,0,9540,10626,0,303,229,0,0,0,-1,2,1,-1,0,0,-1,0
2070,9919,1,1,0,6714,7398,0,288,246,0,0,0,-1,1,1,-1,0,0,-1,0
2071,9920,1,1,0,8781,9530,0,286,244,0,0,0,-1,2,4,-1,0,1,-1,0
2072,9921,1,1,0,6661,6979,0,267,192,0,0,0,-1,1,3,-1,0,1,-1,0
2073,9923,1,1,0,8975,5928,0,320,206,0,0,1,-1,3,2,-1,0,0,-1,0
2074,9924,1,1,0,9308,9441,0,270,257,0,0,1,-1,1,1,-1,0,0,-1,0
2075,9926,1,1,0,8528,9107,0,282,236,0,0,0,-1,1,2,-1,0,0,-1,0
2076,9927,1,1,0,10004,8555,0,332,192,0,0,0,-1,2,5,-1,0,0,-1,0
2077,9928,1,1,0,6433,9673,0,240,283,0,0,0,-1,1,4,-1,0,0,-1,0
2078,9929,1,1,0,8029,9914,0,288,238,0,0,0,-1,1,1,-1,0,0,-1,0
2079,9931,1,1,0,9652,5637,0,358,172,0,0,0,-1,3,1,-1,0,0,-1,0
2080,9932,1,1,0,6804,8614,0,288,240,0,0,0,-1,1,1,-1,0,0,-1,0
2081,9933,1,1,0,8305,10203,0,287,240,0,0,0,-1,1,1,-1,0,0,-1,0
2082,9934,1,1,0,5984,10239,0,280,240,0,0,0,-1,1,4,-1,0,1,-1,0
2083,9936,1,1,0,7978,8521,0,301,225,0,0,0,-1,2,1,-1,0,0,-1,0
2084,9937,1,1,0,6553,8430,0,279,245,0,0,0,-1,1,2,-1,0,0,-1,0
2085,9938,1,1,0,8980,6979,0,301,149,0,0,0,-1,2,5,-1,0,0,-1,0
2086,9942,1,1,0,8600,8633,0,271,251,0,0,0,-1,1,0,-1,0,0,-1,0
2087,9944,1,1,0,8358,6724,0,355,164,0,0,0,-1,4,4,-1,0,0,-1,0
2088,9947,1,1,0,9004,9133,0,284,236,0,0,0,-1,1,3,-1,0,0,-1,0
2089,9951,1,1,0,7959,10913,0,269,255,0,0,1,-1,1,2,-1,0,0,-1,0
2090,9952,1,1,0,7112,8165,0,297,226,0,0,0,-1,2,2,-1,0,0,-1,0
2091,9953,1,1,0,6747,8889,0,283,239,0,0,0,-1,1,3,-1,0,0,-1,0
2092,9954,1,1,0,9695,7605,0,332,193,0,0,0,-1,2,1,-1,0,0,-1,0
2093,9957,1,1,0,12317,5628,0,415,130,0,0,0,-1,4,2,-1,1,0,-1,0
2094,9958,1,1,0,8956,6786,0,345,178,0,0,0,-1,3,1,-1,0,0,-1,0
2095,9959,1,1,0,8893,7851,0,345,182,0,0,0,-1,2,1,-1,0,0,-1,0
2096,9963,1,1,0,7968,9453,0,274,243,0,0,0,-1,1,2,-1,0,0,-1,0
2097,9965,1,1,0,8426,7553,0,303,209,0,0,0,-1,2,4,-1,0,1,-1,0
2098,9966,1,1,0,9107,7508,0,343,174,0,0,0,-1,4,1,-1,0,0,-1,0
2099,9967,1,1,0,7995,7081,0,330,199,0,0,0,-1,2,3,-1,0,0,-1,0
2100,9968,1,1,0,9529,7186,0,357,162,0,0,0,-1,3,1,-1,0,0,-1,0
2101,9969,1,1,0,7542,7709,0,272,251,0,0,0,-1,1,2,-1,0,0,-1,0
2102,9971,1,1,0,9722,10613,0,279,239,0,0,0,-1,1,3,-1,0,1,-1,0
2103,9972,1,1,0,9822,7227,0,363,163,0,0,2,-1,3,1,-1,1,1,-1,0
2104,9973,1,1,0,8112,9022,0,272,231,0,0,0,-1,1,1,-1,0,0,-1,0
2105,9977,1,1,0,10315,2109,0,452,60,0,0,0,-1,3,0,-1,0,0,-1,0
2106,9979,1,1,0,11007,4100,0,423,87,0,0,0,-1,6,1,-1,0,0,-1,0
2107,9980,1,1,0,8284,8703,0,283,229,0,0,0,-1,1,1,-1,0,0,-1,0
2108,9985,1,1,0,8883,3917,0,309,199,0,0,0,-1,2,5,-1,0,1,-1,0
2109,9987,1,1,0,8483,10585,0,281,231,0,0,0,-1,1,3,-1,0,0,-1,0
2110,9988,1,1,0,7091,8064,0,287,224,0,0,0,-1,1,3,-1,0,0,-1,0
2111,9989,1,1,0,8916,8310,0,308,199,0,0,0,-1,2,2,-1,0,0,-1,0
2112,9990,1,1,0,10665,4268,0,406,107,0,0,0,-1,5,2,-1,0,0,-1,0
2113,9991,1,1,0,8386,7711,0,295,215,0,0,0,-1,2,1,-1,0,0,-1,0
2114,9992,1,1,0,7140,8743,0,266,241,0,0,0,-1,1,4,-1,0,0,-1,0
2115,9993,1,1,0,10202,9056,0,316,197,0,0,0,-1,2,2,-1,0,0,-1,0
2116,9996,1,1,0,8758,5059,0,370,138,0,0,0,-1,5,1,-1,0,0,-1,0
2117,9997,1,1,0,8888,5817,0,334,177,0,0,0,-1,2,1,-1,0,0,-1,0
2118,9998,1,1,0,8619,11278,0,287,284,0,0,1,-1,1,3,-1,0,1,-1,0
2119,10001,1,1,0,7936,5999,0,308,221,0,0,0,-1,3,1,-1,0,0,-1,0
2120,10002,1,1,0,9044,4694,0,338,111,0,0,0,-1,3,1,-1,0,0,-1,0
2121,10004,1,1,0,7473,5503,0,273,128,0,0,0,-1,1,1,-1,0,0,-1,0
2122,10005,1,1,0,6943,4538,0,278,125,0,0,0,-1,1,2,-1,0,0,-1,0
2123,10006,1,1,0,8352,5793,0,305,156,0,0,0,-1,2,3,-1,0,0,-1,0
2124,10013,1,1,0,7265,6614,0,286,190,0,0,0,-1,1,1,-1,0,0,-1,0
2125,10014,1,1,0,7687,5796,0,269,208,0,0,0,-1,1,1,-1,0,0,-1,0
2126,10015,1,1,0,8216,3557,0,287,83,0,1,0,-1,2,1,-1,0,0,-1,0
2127,10016,1,1,0,7428,3764,0,284,100,0,0,0,-1,1,2,-1,0,0,-1,0
2128,10017,1,1,0,8969,6042,0,310,132,0,0,0,-1,2,4,-1,0,0,-1,0
2129,10018,1,1,0,7198,5740,0,286,133,0,0,0,-1,2,3,-1,0,0,-1,0
2130,10019,1,1,0,8594,4991,0,339,125,0,0,0,-1,4,3,-1,0,0,-1,0
2131,10020,1,1,0,7705,6536,0,289,153,0,0,0,-1,2,1,-1,0,0,-1,0
2132,10021,1,1,0,9230,6125,0,293,151,0,0,0,-1,1,2,-1,0,0,-1,0
2133,10023,1,1,0,8349,4896,0,287,116,0,0,0,-1,2,3,-1,0,0,-1,0
2134,10029,1,1,0,7701,6633,0,288,176,0,0,0,-1,2,2,-1,0,0,-1,0
2135,10030,1,1,0,6262,6575,0,267,183,0,0,0,-1,1,1,-1,0,0,-1,0
2136,10031,1,1,0,9462,6035,0,283,128,0,0,0,-1,1,2,-1,0,0,-1,0
2137,10032,1,1,0,10300,2858,0,342,64,0,0,0,-1,3,1,-1,0,0,-1,0
2138,10034,1,1,0,9707,7296,0,289,153,0,0,0,-1,1,3,-1,0,0,-1,0
2139,10039,1,1,0,10716,3142,0,360,72,0,2,0,-1,5,1,-1,0,0,-1,0
2140,10042,1,1,0,7439,6375,0,267,153,0,0,0,-1,1,3,-1,0,0,-1,0
2141,10044,1,1,0,8670,2596,0,344,114,0,0,0,-1,2,1,-1,0,0,-1,0
2142,10049,1,1,0,10594,5119,0,320,104,0,0,0,-1,3,1,-1,0,0,-1,0
2143,10050,1,1,0,8881,5210,0,305,117,0,0,0,-1,1,2,-1,0,0,-1,0
2144,10051,1,1,0,6167,4001,0,265,114,0,1,0,-1,1,3,-1,0,0,-1,0
2145,10052,1,1,0,7342,5356,0,281,134,0,0,0,-1,1,2,-1,0,0,-1,0
2146,10053,1,1,0,6714,5877,0,277,155,0,0,0,-1,1,3,-1,0,0,-1,0
2147,10054,1,1,0,6744,3945,0,276,105,0,0,0,-1,1,1,-1,0,0,-1,0
2148,10055,1,1,0,6747,4068,0,283,87,0,0,0,-1,1,1,-1,0,0,-1,0
2149,10056,1,1,0,10872,19,0,422,26,0,0,0,-1,3,0,-1,1,0,-1,0
2150,10060,1,1,0,9696,5391,0,307,125,0,0,0,-1,1,2,-1,0,0,-1,0
2151,10061,1,1,0,6635,5577,0,287,120,0,0,0,-1,2,2,-1,0,0,-1,0
2152,10064,1,1,0,8092,5077,0,271,192,0,0,0,-1,1,1,-1,0,0,-1,0
2153,10068,1,1,0,13102,711,0,433,19,0,0,0,-1,2,0,-1,1,0,-1,0
2154,10071,1,1,0,8941,2223,0,292,60,0,0,0,-1,1,0,-1,0,0,-1,0
2155,10072,1,1,0,7522,7544,0,284,165,0,0,0,-1,1,4,-1,0,0,-1,0
2156,10074,1,1,0,8680,3442,0,307,69,0,0,0,-1,1,0,-1,0,0,-1,0
2157,10076,1,1,0,10101,4388,0,328,92,0,0,0,-1,3,0,-1,0,0,-1,0
2158,10078,1,1,0,8060,5550,0,264,123,0,0,0,-1,1,3,-1,0,0,-1,0
2159,10080,1,1,0,7342,6268,0,268,145,0,1,0,-1,1,1,-1,0,0,-1,0
2160,10081,1,1,0,7052,3812,0,279,101,0,0,0,-1,1,1,-1,0,0,-1,0
2161,10084,1,1,0,6486,3419,0,272,91,0,0,0,-1,1,2,-1,0,0,-1,0
2162,10085,1,1,0,6078,5343,0,278,161,0,0,0,-1,1,3,-1,0,0,-1,0
2163,10086,1,1,0,7059,6240,0,279,148,0,0,0,-1,1,1,-1,0,0,-1,0
2164,10089,1,1,0,8884,4570,0,338,118,0,0,0,-1,2,2,-1,0,1,-1,0
2165,10090,1,1,0,6647,5060,0,273,130,0,0,0,-1,1,1,-1,0,0,-1,0
2166,10092,1,1,0,8548,6628,0,282,147,0,0,0,-1,2,1,-1,0,0,-1,0
2167,10095,1,1,0,8416,0,0,269,157,0,0,0,-1,1,1,-1,0,0,-1,0
2168,10097,1,1,0,8761,4067,0,309,93,0,0,0,-1,3,2,-1,0,0,-1,0
2169,10098,1,1,0,7837,6001,0,297,136,0,0,0,-1,2,2,-1,0,0,-1,0
2170,10099,1,1,0,9550,5065,0,285,107,0,0,0,-1,1,2,-1,0,0,-1,0
2171,10105,1,1,0,9438,5385,0,292,113,0,0,0,-1,1,1,-1,0,0,-1,0
2172,10106,1,1,0,8236,1156,0,303,39,0,0,1,-1,2,0,-1,0,0,-1,0
2173,10108,1,1,0,7038,3568,0,283,89,0,0,0,-1,1,2,-1,0,0,-1,0
2174,10114,1,1,0,5556,5842,0,261,161,0,0,0,-1,1,1,-1,0,0,-1,0
2175,10115,1,1,0,7863,5613,0,270,154,0,0,0,-1,1,2,-1,0,0,-1,0
2176,10118,1,1,0,5040,5600,0,290,142,0,0,0,-1,1,1,-1,0,0,-1,0
2177,10122,1,1,0,6912,4251,0,276,122,0,1,0,-1,1,2,-1,0,0,-1,0
2178,10124,1,1,0,8712,4620,0,281,102,0,0,0,-1,1,1,-1,0,0,-1,0
2179,10127,1,1,0,8034,6782,0,281,150,0,1,0,-1,1,1,-1,0,0,-1,0
2180,10128,1,1,0,6927,5577,0,268,143,0,0,0,-1,1,1,-1,0,0,-1,0
2181,10130,1,1,0,7820,6655,0,281,146,0,0,0,-1,1,2,-1,0,0,-1,0
2182,10131,1,1,0,7221,1508,0,275,42,0,0,0,-1,1,0,-1,0,0,-1,0
2183,10134,1,1,0,7667,4781,0,299,127,0,0,0,-1,2,4,-1,0,0,-1,0
2184,10135,1,1,0,7592,3753,0,278,98,0,0,0,-1,1,1,-1,0,0,-1,0
2185,10136,1,1,0,7733,6972,0,276,136,0,0,0,-1,1,1,-1,0,0,-1,0
2186,10137,1,1,0,8969,4929,0,312,115,0,0,0,-1,2,1,-1,0,0,-1,0
2187,10139,1,1,0,6018,6021,0,261,174,0,0,0,-1,1,1,-1,0,0,-1,0
2188,10143,1,1,0,6820,5277,0,291,139,0,0,0,-1,2,4,-1,0,0,-1,0
2189,10144,1,1,0,9559,7321,0,293,128,0,0,0,-1,2,2,-1,0,1,-1,0
2190,10145,1,1,0,5966,5323,0,268,177,0,0,1,-1,1,4,-1,0,0,-1,0
2191,10146,1,1,0,7743,6172,0,263,156,0,0,0,-1,1,2,-1,0,0,-1,0
2192,10147,1,1,0,6778,3344,0,292,115,0,0,0,-1,1,1,-1,0,0,-1,0
2193,10148,1,1,0,7403,5384,0,277,121,0,0,0,-1,1,1,-1,0,0,-1,0
2194,10152,1,1,0,6880,6915,0,265,175,0,0,0,-1,1,2,-1,0,0,-1,0
2195,10153,1,1,0,6792,5965,0,283,147,0,0,0,-1,2,4,-1,0,0,-1,0
2196,10155,1,1,0,8400,4858,0,305,129,0,0,0,-1,1,2,-1,0,0,-1,0
2197,10159,1,1,0,8164,2775,0,296,68,0,0,0,-1,2,0,-1,0,0,-1,0
2198,10160,1,1,0,7404,6427,0,269,152,0,0,0,-1,1,1,-1,0,0,-1,0
2199,10161,1,1,0,7602,5969,0,279,150,0,0,0,-1,1,2,-1,0,0,-1,0
2200,10166,1,1,0,8144,3287,0,320,90,0,0,0,-1,2,2,-1,0,0,-1,0
2201,10169,1,1,0,8694,4993,0,302,116,0,1,0,-1,1,3,-1,0,0,-1,0
2202,10170,1,1,0,8521,6655,0,271,149,0,0,0,-1,1,1,-1,0,0,-1,0
2203,10172,1,1,0,7415,4278,0,272,120,0,0,0,-1,1,1,-1,0,0,-1,0
2204,10173,1,1,0,9254,2799,0,295,68,0,0,0,-1,2,0,-1,0,0,-1,0
2205,10178,1,1,0,5066,6325,0,276,155,0,0,0,-1,1,1,-1,0,0,-1,0
2206,10179,1,1,0,7667,6264,0,273,152,0,0,0,-1,1,4,-1,0,0,-1,0
2207,10180,1,1,0,6420,4924,0,268,124,0,0,0,-1,1,2,-1,0,0,-1,0
2208,10182,1,1,0,7480,6066,0,279,131,0,0,0,-1,1,2,-1,0,0,-1,0
2209,10185,1,1,0,7081,5549,0,289,132,0,0,0,-1,2,1,-1,0,0,-1,0
2210,10186,1,1,0,9711,3356,0,347,89,0,1,0,-1,2,0,-1,0,0,-1,0
2211,10188,1,1,0,7478,3871,0,299,106,0,0,0,-1,1,2,-1,0,0,-1,0
2212,10190,1,1,0,7165,4219,0,283,118,0,0,2,-1,1,3,-1,0,0,-1,0
2213,10192,1,1,0,9408,3309,0,297,72,0,0,0,-1,2,1,-1,0,0,-1,0
2214,10200,1,1,0,6949,5217,0,265,133,0,0,0,-1,1,3,-1,0,0,-1,0
2215,10202,1,1,0,8212,1907,0,299,48,0,0,0,-1,2,0,-1,0,0,-1,0
2216,10204,1,1,0,7505,5013,0,283,115,0,0,0,-1,2,1,-1,0,0,-1,0
2217,10207,1,1,0,7049,3975,0,266,102,0,0,0,-1,1,1,-1,0,0,-1,0
2218,10216,1,1,0,7906,2436,0,267,63,0,1,0,-1,1,1,-1,0,0,-1,0
2219,10220,1,1,0,6201,4284,0,279,103,0,1,0,-1,1,3,-1,0,0,-1,0
2220,10221,1,1,0,6072,3230,0,272,96,0,0,0,-1,1,2,-1,0,0,-1,0
2221,10226,1,1,0,8326,5617,0,292,116,0,0,0,-1,2,1,-1,0,0,-1,0
2222,10227,1,1,0,6984,4312,0,301,98,0,0,0,-1,1,1,-1,0,0,-1,0
2223,10228,1,1,0,7033,4755,0,280,136,0,0,0,-1,1,2,-1,0,0,-1,0
2224,10229,1,1,0,7540,4912,0,286,115,0,0,0,-1,2,1,-1,0,0,-1,0
2225,10230,1,1,0,8066,4466,0,301,105,0,0,0,-1,2,1,-1,0,0,-1,0
2226,10234,1,1,0,7996,803,0,331,27,0,0,0,-1,3,0,-1,0,0,-1,0
2227,10238,1,1,0,7517,5205,0,293,123,0,0,0,-1,2,1,-1,0,0,-1,0
2228,10243,1,1,0,8544,2050,0,272,100,0,0,0,-1,1,2,-1,0,0,-1,0
2229,10245,1,1,0,7553,4747,0,285,129,0,0,0,-1,1,1,-1,0,0,-1,0
2230,10247,1,1,0,9043,5889,0,279,127,0,0,1,-1,2,1,-1,0,0,-1,0
2231,10248,1,1,0,8592,3348,0,265,68,0,1,0,-1,1,2,-1,0,0,-1,0
2232,10249,1,1,0,8845,3159,0,323,73,0,0,0,-1,2,1,-1,0,0,-1,0
2233,10250,1,1,0,7825,4507,0,272,105,0,0,0,-1,1,2,-1,0,0,-1,0
2234,10251,1,1,0,8997,0,0,340,5,0,0,0,-1,3,0,-1,0,0,-1,0
2235,10252,1,1,0,8147,3464,0,267,76,0,1,0,-1,1,0,-1,0,0,-1,0
2236,10254,1,1,0,9454,6371,0,273,119,0,0,0,-1,1,1,-1,0,0,-1,0
2237,10257,1,1,0,8784,0,0,322,4,0,0,0,-1,3,0,-1,0,0,-1,0
2238,10258,1,1,0,7660,4856,0,277,114,0,0,0,-1,1,1,-1,0,0,-1,0
2239,10261,1,1,0,8410,2954,0,301,61,0,0,1,-1,2,1,-1,0,0,-1,0
2240,10262,1,1,0,8614,3234,0,306,70,0,0,0,-1,1,1,-1,0,0,-1,0
2241,10265,1,1,0,6895,3692,0,285,102,0,0,0,-1,1,2,-1,0,0,-1,0
2242,10270,1,1,0,8404,4778,0,294,104,0,0,0,-1,1,2,-1,0,0,-1,0
2243,10271,1,1,0,7254,2889,0,291,71,0,0,0,-1,2,1,-1,0,0,-1,0
2244,10272,1,1,0,7727,2433,0,309,61,0,0,0,-1,2,0,-1,0,0,-1,0
2245,10274,1,1,0,7308,4368,0,273,95,0,0,0,-1,1,1,-1,0,0,-1,0
2246,10278,1,1,0,7992,4918,0,291,115,0,0,0,-1,2,2,-1,0,0,-1,0
2247,10282,1,1,0,7202,3095,0,302,81,0,0,0,-1,2,1,-1,0,0,-1,0
2248,10285,1,1,0,8986,2304,0,283,59,0,0,0,-1,1,0,-1,0,0,-1,0
2249,10287,1,1,0,7969,5270,0,294,123,0,0,0,-1,1,1,-1,0,0,-1,0
2250,10289,1,1,0,8448,86,0,316,101,0,0,0,-1,2,1,-1,0,0,-1,0
2251,10291,1,1,0,7830,3770,0,298,95,0,0,0,-1,2,1,-1,0,0,-1,0
2252,10292,1,1,0,6619,3368,0,270,87,0,0,0,-1,1,1,-1,0,0,-1,0
2253,10296,1,1,0,7221,4729,0,271,119,0,0,0,-1,1,1,-1,0,0,-1,0
2254,10302,1,1,0,6091,1867,0,267,55,0,0,0,-1,1,1,-1,0,0,-1,0
2255,10305,1,1,0,8354,1612,0,324,45,0,0,0,-1,3,0,-1,0,0,-1,0
2256,10309,1,1,0,9162,0,0,304,4,0,0,0,-1,2,0,-1,0,0,-1,0
2257,10311,1,1,0,10452,0,0,378,13,0,0,0,-1,2,0,-1,0,0,-1,0
2258,10315,1,1,0,7721,0,0,278,81,0,2,0,-1,1,1,-1,0,0,-1,0
2259,10319,1,1,0,8117,4070,0,299,91,0,0,0,-1,2,1,-1,0,0,-1,0
2260,10324,1,1,0,6940,3392,0,281,83,0,0,0,-1,1,1,-1,0,0,-1,0
2261,10325,1,1,0,5608,2038,0,297,48,0,0,0,-1,2,0,-1,0,0,-1,0
2262,10326,1,1,0,9234,0,0,318,15,0,0,0,-1,3,0,-1,0,0,-1,0
2263,10328,1,1,0,10545,0,0,352,3,0,0,0,-1,2,0,-1,0,0,-1,0
2264,10330,1,1,0,7412,4221,0,281,100,0,0,0,-1,1,3,-1,0,0,-1,0
2265,10336,1,1,0,8579,0,0,310,6,0,1,0,-1,3,0,-1,0,0,-1,0
2266,10342,1,1,0,8132,4626,0,272,105,0,0,0,-1,1,2,-1,0,0,-1,0
2267,10346,1,1,0,7637,2723,0,285,68,0,0,0,-1,2,0,-1,0,0,-1,0
2268,10349,1,1,0,6443,2253,0,290,59,0,0,0,-1,1,1,-1,0,0,-1,0
2269,10350,1,1,0,6846,4404,0,275,110,0,0,0,-1,1,1,-1,0,0,-1,0
2270,10355,1,1,0,9910,0,0,355,21,0,0,0,-1,4,0,-1,0,0,-1,0
2271,10364,1,1,0,8323,5322,0,281,122,0,0,0,-1,1,2,-1,0,0,-1,0
2272,10366,1,1,0,7461,2603,0,298,60,0,0,0,-1,2,1,-1,0,0,-1,0
2273,10367,1,1,0,7047,4555,0,274,105,0,0,0,-1,1,2,-1,0,0,-1,0
2274,10373,1,1,0,7910,2516,0,292,66,0,0,0,-1,2,1,-1,0,0,-1,0
2275,10379,1,1,0,8124,2451,0,322,51,0,0,0,-1,2,0,-1,0,0,-1,0
2276,10380,1,1,0,5884,4901,0,261,115,0,0,0,-1,1,2,-1,0,0,-1,0
2277,10381,1,1,0,7027,4196,0,264,93,0,0,0,-1,1,3,-1,0,0,-1,0
2278,10382,1,1,0,9535,0,0,329,2,0,0,0,-1,2,0,-1,0,0,-1,0
2279,10384,1,1,0,7702,0,0,269,1,0,0,0,-1,1,0,-1,0,0,-1,0
2280,10385,1,1,0,5386,4545,0,274,114,0,0,0,-1,1,1,-1,0,0,-1,0
2281,10386,1,1,0,7963,5335,0,271,115,0,0,0,-1,1,1,-1,0,0,-1,0
2282,10387,1,1,0,8759,1427,0,328,40,0,0,0,-1,3,0,-1,0,0,-1,0
2283,10388,1,1,0,8821,1394,0,326,45,0,0,0,-1,3,0,-1,0,0,-1,0
2284,10393,1,1,0,8511,3751,0,260,81,0,0,0,-1,1,1,-1,0,0,-1,0
2285,10397,1,1,0,6068,1855,0,275,49,0,0,1,-1,1,0,-1,0,0,-1,0
2286,10398,1,1,0,6325,3364,0,268,120,0,0,1,-1,1,2,-1,0,0,-1,0
2287,10399,1,1,0,7222,1712,0,280,47,0,0,0,-1,1,1,-1,0,0,-1,0
2288,10400,1,1,0,8249,2634,0,288,64,0,0,0,-1,2,1,-1,0,0,-1,0
2289,10401,1,1,0,8194,2723,0,293,67,0,0,1,-1,1,1,-1,0,0,-1,0
2290,10402,1,1,0,9450,0,0,320,17,0,0,0,-1,3,0,-1,0,0,-1,0
2291,10403,1,1,0,9940,798,0,288,24,0,0,0,-1,2,0,-1,0,0,-1,0
2292,10404,1,1,0,7134,3182,0,284,77,0,0,0,-1,2,0,-1,0,0,-1,0
2293,10405,1,1,0,8446,1769,0,317,42,0,1,0,-1,3,1,-1,0,0,-1,0
2294,10413,1,1,0,7705,2406,0,293,61,0,0,0,-1,2,1,-1,0,0,-1,0
2295,10414,1,1,0,8649,2990,0,287,66,0,0,0,-1,1,0,-1,0,0,-1,0
2296,10417,1,1,0,6839,2313,0,265,62,0,0,0,-1,1,1,-1,0,0,-1,0
2297,10419,1,1,0,7891,1013,0,272,28,0,0,0,-1,1,0,-1,0,0,-1,0
2298,10425,1,1,0,9248,0,0,316,33,0,0,0,-1,2,0,-1,0,0,-1,0
2299,10426,1,1,0,6470,3139,0,263,81,0,0,0,-1,2,1,-1,0,0,-1,0
2300,10430,1,1,0,6576,2153,0,284,73,0,0,0,-1,2,2,-1,0,0,-1,0
2301,10431,1,1,0,8000,2807,0,302,75,0,0,0,-1,2,1,-1,0,0,-1,0
2302,10432,1,1,0,8724,0,0,296,6,0,0,0,-1,1,0,-1,0,0,-1,0
2303,10434,1,1,0,9073,814,0,292,21,0,0,0,-1,2,0,-1,0,0,-1,0
2304,10436,1,1,0,7838,1927,0,288,44,0,1,0,-1,1,0,-1,0,0,-1,0
2305,10437,1,1,0,6236,3468,0,257,103,0,0,1,-1,1,1,-1,0,0,-1,0
2306,10442,1,1,0,6225,2551,0,267,69,0,0,0,-1,1,0,-1,0,0,-1,0
2307,10445,1,1,0,7697,2488,0,265,64,0,0,0,-1,1,1,-1,0,0,-1,0
2308,10446,1,1,0,9009,721,0,296,22,0,0,0,-1,2,0,-1,0,0,-1,0
2309,10447,1,1,0,7884,1607,0,311,45,0,0,0,-1,2,0,-1,0,0,-1,0
2310,10448,1,1,0,6681,3272,0,266,91,0,0,0,-1,1,3,-1,0,0,-1,0
2311,10449,1,1,0,6649,3684,0,271,87,0,0,0,-1,1,0,-1,0,0,-1,0
2312,10451,1,1,0,7782,2779,0,271,62,0,0,0,-1,1,1,-1,0,0,-1,0
2313,10455,1,1,0,8034,980,0,284,33,0,0,0,-1,2,0,-1,0,0,-1,0
2314,10458,1,1,0,7934,4257,0,268,93,0,0,0,-1,1,1,-1,0,0,-1,0
2315,10460,1,1,0,7633,3095,0,269,70,0,0,0,-1,1,0,-1,0,0,-1,0
2316,10462,1,1,0,8322,1881,0,295,44,0,1,0,-1,2,0,-1,0,0,-1,0
2317,10463,1,1,0,7477,3167,0,279,80,0,0,0,-1,1,1,-1,0,0,-1,0
2318,10464,1,1,0,7588,0,0,268,32,0,0,0,-1,1,0,-1,0,0,-1,0
2319,10465,1,1,0,6758,2251,0,275,65,0,0,0,-1,1,1,-1,0,0,-1,0
2320,10467,1,1,0,9294,1889,0,298,44,0,0,0,-1,2,0,-1,0,0,-1,0
2321,10473,1,1,0,9068,1556,0,297,42,0,0,0,-1,2,0,-1,0,0,-1,0
2322,10478,1,1,0,8295,721,0,329,23,0,0,0,-1,4,0,-1,0,0,-1,0
2323,10483,1,1,0,7612,0,0,357,9,0,0,0,-1,4,0,-1,0,0,-1,0
2324,10485,1,1,0,7315,0,0,271,14,0,0,0,-1,1,0,-1,0,0,-1,0
2325,10487,1,1,0,3890,1608,0,263,45,0,1,0,-1,1,0,-1,0,0,-1,0
2326,10488,1,1,0,8095,1963,0,316,53,0,0,0,-1,2,0,-1,0,0,-1,0
2327,10489,1,1,0,7062,3652,0,268,81,0,0,0,-1,1,0,-1,0,0,-1,0
2328,10492,1,1,0,8921,884,0,314,28,0,0,0,-1,2,0,-1,0,0,-1,0
